hostname,interface,description,vlan
PRQG0049CIBE002,Bundle-Ether36.827,OLGPXOLGCICU001 FTTH DHCP Volume Based,827
PRQG0049CIBE002,Bundle-Ether36.828,BLAPXBLACICU001_OLT_FTTH DHCP Volume Based,828
PRQG0049CIBE002,Bundle-Ether36.829,CABN5695CICU001_VOLM,829
PRQG0049CIBE002,Bundle-Ether36.830,MLLN0037CICU001 FTTH DHCP Volume Based,830
PRQG0049CIBE002,Bundle-Ether36.831,NSBS1366CICU001_OLT_VOLM,831
PRQG0049CIBE002,Bundle-Ether36.833,BCN00550CICU001 FTTH DHCP Volume Based,833
PRQG0049CIBE002,Bundle-Ether36.836,SROPXSROCICU001 FTTH DHCP Volume Based,836
PRQG0049CIBE002,Bundle-Ether36.838,MCT03903CICU001 FTTH Volume,838
PRQG0049CIBE002,Bundle-Ether36.839,SROS3549CICU001 FTTH DHCP Volume Based,839
PRQG0049CIBE002,Bundle-Ether36.840,BNNS0801CICU001_OLT_VOLM,840
PRQG0049CIBE002,Bundle-Ether36.842,BVT04682CICN001_FTTH_DHCP Volume Based,842
PRQG0049CIBE002,Bundle-Ether36.843,BOA00B41CICN001_FTTH_DHCP Volume Based,843
PRQG0049CIBE002,Bundle-Ether36.845,TUG00N31CICU001_OLT_VOLM,845
PRQG0049CIBE002,Bundle-Ether36.846,SFU05156CICU001 FTTH DHCP Volume Based,846
PRQG0049CIBE002,Bundle-Ether36.847,LAGN0000CICU001_FTTH_DHCP_Volume_Based,847
PRQG0049CIBE002,Bundle-Ether36.1059,IPB23007_NPQ1VOLM,1059
PRQG0049CIBE002,Bundle-Ether37.250,CLA00633CICU001_MSAN_VDSL_Prepaid_DHCP,250
PRQG0049CIBE002,Bundle-Ether37.251,PRQG0049CICU001_MSAN_VDSL_Prepaid_DHCP,251
PRQG0049CIBE002,Bundle-Ether37.252,BATS0002CICU001_MSAN_VDSL_Prepaid_DHCP,252
PRQG0049CIBE002,Bundle-Ether37.253,LIPS1300CICU001_VDSL_PVCONS,253
PRQG0049CIBE002,Bundle-Ether37.650,CLAFEOL001_PFCONS,650
PRQG0049CIBE002,Bundle-Ether37.656,LBSS0059CICU001 Prepaid FTTH DHCP_RID156033,656
PRQG0049CIBE002,Bundle-Ether37.657,BATS0002CICU001_OLT_PFCONS,657
PRQG0049CIBE002,Bundle-Ether37.658,LIPS1300CICU001_OLT_PFCONS,658
PRQG0049CIBE002,Bundle-Ether37.659,SUB00527CICU001_OLT_PFCONS,659
PRQG0049CIBE002,Bundle-Ether37.660,PRQG0049CICU001 Prepaid FTTH DHCP,660
PRQG0049CIBE002,Bundle-Ether37.661,MTP00H22CICU001 Prepaid FTTH DHCP,661
PRQG0049CIBE002,Bundle-Ether37.662,OLGPXOLGCICU001 Prepaid FTTH DHCP,662
PRQG0049CIBE002,Bundle-Ether37.663,BLAPXBLACICU001_OLT_Prepaid FTTH DHCP,663
PRQG0049CIBE002,Bundle-Ether37.664,CABN5695CICU001_PFCONS,664
PRQG0049CIBE002,Bundle-Ether37.665,MLLN0037CICU001 Prepaid FTTH DHCP,665
PRQG0049CIBE002,Bundle-Ether37.666,NSBS1366CICU001_OLT_PFCONS,666
PRQG0049CIBE002,Bundle-Ether37.668,BCN00550CICU001 Prepaid FTTH DHCP,668
PRQG0049CIBE002,Bundle-Ether37.671,SROPXSROCICU001 Prepaid FTTH DHCP,671
PRQG0049CIBE002,Bundle-Ether37.673,MCT03903CICU001 Prepaid FTTH DHCP,673
PRQG0049CIBE002,Bundle-Ether37.674,SROS3549CICU001 Prepaid FTTH DHCP,674
PRQG0049CIBE002,Bundle-Ether37.675,BNNS0801CICU001_OLT_PFCONS,675
PRQG0049CIBE002,Bundle-Ether37.677,BVT04682CICN001 Prepaid_FTTH_DHCP,677
PRQG0049CIBE002,Bundle-Ether37.678,BOA00B41CICN001 Prepaid_FTTH_DHCP,678
PRQG0049CIBE002,Bundle-Ether37.680,TUG00N31CICU001_OLT_PFCONS,680
PRQG0049CIBE002,Bundle-Ether37.681,SFU05156CICU001 Prepaid FTTH DHCP,681
PRQG0049CIBE002,Bundle-Ether37.682,LAGN0000CICU001_Prepaid_FTTH_DHCP,682
PRQG0049CIBE002,Bundle-Ether37.900,PRQG0049CICU001_MSAN_DSL_Public_IP_DHCP_DNAT,900
PRQG0049CIBE002,Bundle-Ether37.950,FNAT_NPQHUOL002,950
PRQG0049CIBE002,Bundle-Ether37.951,FNAT_NPQHUOL003,951
PRQG0049CIBE002,Bundle-Ether37.952,FNAT_NPQHUOL001,952
PRQG0049CIBE002,Bundle-Ether37.953,RSCFEOL002_CONS,953
PRQG0049CIBE002,Bundle-Ether37.954,PRQG0049CICU001 FTTH DHCP Public IP,954
PRQG0049CIBE002,Bundle-Ether37.1030,IPB23004_NPQOL2_CONS,1030
PRQG0049CIBE002,Bundle-Ether37.1039,IPB23005_NPQ1FNAT,1039
PRQG0049CIBE002,Bundle-Ether37.1201,CONS_NPQHUOL002,1201
PRQG0049CIBE002,Bundle-Ether37.1202,CONS_NPQHUOL003,1202
PRQG0049CIBE002,Bundle-Ether37.1203,CONS_NPQHUOL001,1203
PRQG0049CIBE002,Bundle-Ether37.1207,NPQFEOL001 FTTH DHCP,1207
PRQG0049CIBE002,Bundle-Ether37.1601,PRQG0049CICU001_MSAN_VDSL_DHCP_VCON,1601
PRQG0049CIBE002,Bundle-Ether37.1602,PRQG0049CICU001_MSAN_ADSL_DHCP_CONS,1602
SPC00E67CIBE001,Bundle-Ether36.151,PID1-13N2I08_ABS-CBN_CORPORATION,151
SPC00E67CIBE001,Bundle-Ether36.310,ASIAN_HOSPITAL_AP,310
SPC00E67CIBE001,Bundle-Ether36.311,"PID1-195N7XQ_WNS GLOBAL SERVICES PHILIPPINES, INC._METRO-EWAN_100M",311
SPC00E67CIBE001,Bundle-Ether36.312,PID1-15RSHUH_ALORICA PHILIPPINES INC._METRO E-WAN_100M,312
SPC00E67CIBE001,Bundle-Ether36.313,PID1-16PZ39J_BANK OF THE PHILIPPINE ISLANDS_METRO E-WAN_8M,313
SPC00E67CIBE001,Bundle-Ether36.315,PID1-108AEXR_CONCENTRIX_E-WAN_300M,315
SPC00E67CIBE001,Bundle-Ether36.316,PID1-19EGLHV_PHILIPPINE CHARITY SWEEPSTAKES OFFICE_METRO E-WAN_20M,316
SPC00E67CIBE001,Bundle-Ether36.317,"PID1-1ABXED9_ALORICA TELESERVICES, INC._METRO E-WAN_2000M",317
SPC00E67CIBE001,Bundle-Ether36.318,PID1-19CV4TJ_SOCIAL SECURITY SYSTEM_METRO E-WAN_2M,318
SPC00E67CIBE001,Bundle-Ether36.319,MONDE_CIP_PID101516814,319
SPC00E67CIBE001,Bundle-Ether36.320,IQOR_DAS_PID101736261_300M_10.75.192.11,320
SPC00E67CIBE001,Bundle-Ether36.321,IBM_PID101407543,321
SPC00E67CIBE001,Bundle-Ether36.322,CIPB3068_STORE,322
SPC00E67CIBE001,Bundle-Ether36.323,CIPB3061_IBMNUTR,323
SPC00E67CIBE001,Bundle-Ether36.324,CIPB3103_CITCO,324
SPC00E67CIBE001,Bundle-Ether36.325,PID1-RJF5H2_MALAYAN_METRO E-WAN_60M,325
SPC00E67CIBE001,Bundle-Ether36.326,SPI_TEST,326
SPC00E67CIBE001,Bundle-Ether36.327,PID101485099_FRANKLIN,327
SPC00E67CIBE001,Bundle-Ether36.328,PETROENRGY_TNW_PID1-134Z7NA,328
SPC00E67CIBE001,Bundle-Ether44.1050,*** IPB23006_NPQOL2_CORP ***,1050
SPC00E67CIBE001,Bundle-Ether44.1401,CORP_NPQHUOL002,1401
SPC00E67CIBE001,Bundle-Ether44.1402,CORP_NPQHUOL003,1402
SPC00E67CIBE001,Bundle-Ether44.1403,CORP_NPQHUOL001,1403
SPC00E67CIBE001,Bundle-Ether44.1404,ALAHUOL002_CORP,1404
SPC00E67CIBE001,Bundle-Ether44.1405,ALAFEOL002_CORP,1405
SPC00E67CIBE001,Bundle-Ether44.1406,RSCFEOL001_CORP,1406
SPC00E67CIBE001,Bundle-Ether44.1407,RSCFEOL002_CORP,1407
SPC00E67CIBE001,Bundle-Ether44.1408,BNKFEOL003_CORP,1408
SPC00E67CIBE001,Bundle-Ether44.1410,CLAFEOL001_CORP,1410
SPC00E67CIBE001,Bundle-Ether44.1411,CLAFEOL002_CORP,1411
SPC00E67CIBE001,Bundle-Ether44.1412,CLAFEOL003_CORP,1412
SPC00E67CIBE001,Bundle-Ether44.1413,CLAFEOL004 FTTH PPPoE,1413
SPC00E67CIBE001,Bundle-Ether44.1414,CLAFEOL005 FTTH PPPoE,1414
SPC00E67CIBE001,Bundle-Ether44.1415,CLAFEOL006 FTTH PPPoE,1415
SPC00E67CIBE001,Bundle-Ether44.1416,LBSFEOL001 FTTH PPPoE_RID156033,1416
SPC00E67CIBE001,Bundle-Ether44.1417,LBSFEOL002 FTTH PPPoE_RID156033,1417
SPC00E67CIBE001,Bundle-Ether44.1418,BATFEOL002 FTTH PPPoE,1418
SPC00E67CIBE001,Bundle-Ether44.1419,BATS0002CICU001_BATFEOL003_CORP,1419
SPC00E67CIBE001,Bundle-Ether44.1420,BATS0002CICU001_BATFEOL004_CORP,1420
SPC00E67CIBE001,Bundle-Ether44.1422,LIPS1300CICU001_LIPHUOL001_CORP,1422
SPC00E67CIBE001,Bundle-Ether44.1423,LIPS1300CICU001_LIPHUOL002_CORP,1423
SPC00E67CIBE001,Bundle-Ether44.1425,SUB00527CICU001_SUBFEOL002_CORP,1425
SPC00E67CIBE001,Bundle-Ether44.1426,LIPS1300CICU001_LIPHFEOL001_CORP,1426
SPC00E67CIBE001,Bundle-Ether44.1427,NPQFEOL001 FTTH PPPoE,1427
SPC00E67CIBE001,Bundle-Ether44.1428,ALAFEOL001 FTTH PPPoE_1,1428
SPC00E67CIBE001,Bundle-Ether44.1429,ALAHUOL001 FTTH PPPoE,1429
SPC00E67CIBE001,Bundle-Ether44.1431,OLPHUOL002 FTTH PPPoE,1431
SPC00E67CIBE001,Bundle-Ether44.1432,SBCHUOL001 FTTH PPPoE,1432
SPC00E67CIBE001,Bundle-Ether44.1433,BLAPXBLACICU001_MRGHUOL001 FTTH PPPoE,1433
SPC00E67CIBE001,Bundle-Ether44.1434,BLAPXBLACICU001_BLAHUOL001_FTTH PPPoE,1434
SPC00E67CIBE001,Bundle-Ether44.1435,LIPS1300CICU001_LIPHFEOL002_CORP,1435
SPC00E67CIBE001,Bundle-Ether44.1436,LIPS1300CICU001_ROSFEOL002_CORP,1436
SPC00E67CIBE001,Bundle-Ether44.1437,ALGHUOL001_CORP,1437
SPC00E67CIBE001,Bundle-Ether44.1438,MLLHUOL001 FTTH PPPoE,1438
SPC00E67CIBE001,Bundle-Ether44.1439,NSBS1366CICU001_NSBFEOL001 FTTH PPPoE,1439
SPC00E67CIBE001,Bundle-Ether44.1440,NSBS1366CICU001_NSBFEOL002_CORP,1440
SPC00E67CIBE001,Bundle-Ether44.1441,CABN5695CICU001_CABHUOL001_CORP,1441
SPC00E67CIBE001,Bundle-Ether44.1444,BCNHUOL001 FTTH PPPoE,1444
SPC00E67CIBE001,Bundle-Ether44.1445,HGYHUOL001 FTTH PPPoE,1445
SPC00E67CIBE001,Bundle-Ether44.1446,GSNPB009FEOL001_FTTH_PPPoE,1446
SPC00E67CIBE001,Bundle-Ether44.1447,BVTPB004FEOL001_FTTH_PPPoE,1447
SPC00E67CIBE001,Bundle-Ether44.1448,MPGPB037FEOL001_FTTH_PPPoE,1448
SPC00E67CIBE001,Bundle-Ether44.1449,STXPB001FEOL001_FTTH_PPPoE,1449
SPC00E67CIBE001,Bundle-Ether44.1450,TRJPB020FEOL001_FTTH_PPPoE,1450
SPC00E67CIBE001,Bundle-Ether44.1451,BLAPXBLACICU001 ORIHUOL001 FTTH PPPoE,1451
SPC00E67CIBE001,Bundle-Ether44.1452,CABN5695CICU001_MNXFEOL001_CORP,1452
SPC00E67CIBE001,Bundle-Ether44.1453,CABN5695CICU001_SRNHUOL001_CORP,1453
SPC00E67CIBE001,Bundle-Ether44.1454,CABN5695CICU001_TVRHUOL001_CORP,1454
SPC00E67CIBE001,Bundle-Ether44.1455,DAUHUOL001 FTTH PPPoE,1455
SPC00E67CIBE001,Bundle-Ether44.1456,LTIFEOL002.SROS3549CICU001 FTTH PPPoE,1456
SPC00E67CIBE001,Bundle-Ether44.1457,LTIFEOL003.SROS3549CICU001 FTTH PPPoE,1457
SPC00E67CIBE001,Bundle-Ether44.1458,BLAPXBLACICU001 BGCHUOL001 FTTH PPPoE,1458
SPC00E67CIBE001,Bundle-Ether44.1459,SROPXSROCICU001_SROFEOL002 FTTH_PPPoE,1459
SPC00E67CIBE001,Bundle-Ether44.1460,SROPXSROCICU001_SROFEOL003 FTTH_PPPoE,1460
SPC00E67CIBE001,Bundle-Ether44.1461,BNNS0801CICU001_BNNFEOL002_CORP,1461
SPC00E67CIBE001,Bundle-Ether44.1462,BNNS0801CICU001_BNNFEOL003_CORP,1462
SPC00E67CIBE001,Bundle-Ether44.1463,OLGPXOLGCICU001_OLPHUOL001_FTTH_PPPoE,1463
SPC00E67CIBE001,Bundle-Ether44.1464,NSBS1366CICU001_LIAFEOL001_FTTH_PPPoE,1464
SPC00E67CIBE001,Bundle-Ether44.1466,NSBS1366CICU001_TUYFEOL001_FTTH_PPPoE,1466
SPC00E67CIBE001,Bundle-Ether44.1467,OLGPXOLGCICU001_OLPFEOL001_FTTH_PPPoE,1467
SPC00E67CIBE001,Bundle-Ether44.1468,SUB00527CICU001_SUBFEOL001_FTTH_PPPoE,1468
SPC00E67CIBE001,Bundle-Ether44.1469,TUG00N31CICU001_AMUHUOL001_CORP,1469
SPC00E67CIBE001,Bundle-Ether44.1470,TUG00N31CICU001_TUGHUOL001_CORP,1470
SPC00E67CIBE001,Bundle-Ether44.1471,TUG00N31CICU001_TUGHUOL002_CORP,1471
SPC00E67CIBE001,Bundle-Ether44.1472,TUG00N31CICU001_IGGHUOL001_CORP,1472
SPC00E67CIBE001,Bundle-Ether44.1473,CBBHUOL001 FTTH PPPoE,1473
SPC00E67CIBE001,Bundle-Ether44.1474,SFUHUOL002 FTTH PPPoE,1474
SPC00E67CIBE001,Bundle-Ether44.1475,LAGN0000CICU001_PSQHUOL002_FTTH_PPPoE,1475
SPC00E67CIBE001,Bundle-Ether44.1476,LAGN0000CICU001_VINFEOL001_FTTH_PPPoE,1476
SPC00E67CIBE001,Bundle-Ether44.1478,NSBFEOL003_CORP,1478
SPC00E67CIBE001,Bundle-Ether44.1479,NSBS1366CICU001_CATFEOL001_FTTH_PPPoE,1479
SPC00E67CIBE001,Bundle-Ether44.1480,NSBS1366CICU001_BYNFEOL001_FTTH_PPPoE,1480
SPC00E67CIBE001,Bundle-Ether44.1801,PRQG0049CICU001_MSAN_DSL_PPPoE_CORP,1801
SPC00E67CIBE001,Bundle-Ether44.1805,CLA00633CICU001_MSAN_DSL_PPPoE_CORP,1805
SPC00E67CIBE001,Bundle-Ether44.1806,BATS0002CICU001_MSAN_DSL_PPPoE,1806
SPC00E67CIBE001,Bundle-Ether44.1807,LIPS1300CICU001_DSL_CORP,1807
SPC00E67CIBE001,Bundle-Ether30000.950,BCN00550CICU001 FTTH DHCP Public IP,950
SPC00E67CIBE001,Bundle-Ether30000.951,MLLN0037CICU001 FTTH DHCP Public IP_1,951
SPC00E67CIBE001,Bundle-Ether30000.952,CABN5695CICU001_FNAT_952,952
SPC00E67CIBE001,Bundle-Ether30000.954,BLAPXBLACICU001 OLT FTTH DHCP Public IP,954
SPC00E67CIBE001,Bundle-Ether30000.955,MCT03903CICU001 FTTH FNAT,955
SPC00E67CIBE001,Bundle-Ether30000.956,OLGPXOLGCICU001_OLPHUOL001_FTTH_DHCP_Public_IP_1,956
SPC00E67CIBE001,Bundle-Ether30000.957,SUB00527CICU001_OLT_FTTH_DHCP_Public_IP,957
SPC00E67CIBE001,Bundle-Ether30000.1201,BCNHUOL001 FTTH DHCP,1201
SPC00E67CIBE001,Bundle-Ether30000.1202,HGYHUOL001 FTTH DHCP,1202
SPC00E67CIBE001,Bundle-Ether30000.1203,CABN5695CICU001_SRNHUOL001_CONS,1203
SPC00E67CIBE001,Bundle-Ether30000.1204,CABN5695CICU001_TVRHUOL001_CONS,1204
SPC00E67CIBE001,Bundle-Ether30000.1205,BLAPXBLACICU001 BGCHUOL001 FTTH DHCP,1205
SPC00E67CIBE001,Bundle-Ether30000.1206,BLAPXBLACICU001 ORIHUOL001 FTTH DHCP,1206
SPC00E67CIBE001,Bundle-Ether30000.1207,CABN5695CICU001_MNXFEOL001_CONS,1207
SPC00E67CIBE001,Bundle-Ether30000.1208,DAUHUOL001 FTTH DHCP,1208
SPC00E67CIBE001,Bundle-Ether30000.1209,OLGPXOLGCICU001_OLPHUOL001_FTTH_DHCP_,1209
SPC00E67CIBE001,Bundle-Ether30000.1210,OLGPXOLGCICU001_OLPFEOL001_FTTH_DHCP,1210
SPC00E67CIBE001,Bundle-Ether30000.1211,SUB00527CICU001_SUBFEOL001_FTTH_DHCP,1211
SPC00E67CIBE001,Bundle-Ether30005.951,OLGPXOLGCICU001 FTTH DHCP Public IP,951
SPC00E67CIBE001,Bundle-Ether30005.952,BLAPXBLACICU001_OLT_FTTH DHCP Public IP,952
SPC00E67CIBE001,Bundle-Ether30005.953,SUB00527CICU001_OLT_FNAT,953
SPC00E67CIBE001,Bundle-Ether30005.954,CABN5695CICU001_FNAT,954
SPC00E67CIBE001,Bundle-Ether30005.955,MLLN0037CICU001 FTTH DHCP Public IP,955
SPC00E67CIBE001,Bundle-Ether30005.1201,SBCHUOL001 FTTH DHCP,1201
SPC00E67CIBE001,Bundle-Ether30005.1202,OLPHUOL002 FTTH DHCP,1202
SPC00E67CIBE001,Bundle-Ether30005.1203,BLAPXBLACICU001_MRGHUOL001_FTTH DHCP,1203
SPC00E67CIBE001,Bundle-Ether30005.1204,BLAPXBLACICU001_BLAHUOL001_FTTH DHCP,1204
SPC00E67CIBE001,Bundle-Ether30005.1205,SUB00527CICU001_SUBFEOL002_CONS,1205
SPC00E67CIBE001,Bundle-Ether30005.1206,ALGHUOL001_CONS,1206
SPC00E67CIBE001,Bundle-Ether30005.1207,MLLHUOL001 FTTH DHCP,1207
SPC00E67CIBE001,Bundle-Ether30005.1208,CABN5695CICU001_CABHUOL001_CONS,1208
SPC00E67CIBE001,Bundle-Ether40000.103,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY - BATANGAS_PID1-1AW1LPF_I-GATE PREMIUM_50M,103
SPC00E67CIBE001,Bundle-Ether40000.110,"ABSOLUTE SERVICE, INC._PID1-1AWV8DI_I-GATE PREMIUM_16M",110
SPC00E67CIBE001,Bundle-Ether40000.120,PID1-15JM727_SMART_COMMUNICATIONS_INC_I-GATE BOD_100M,120
SPC00E67CIBE001,Bundle-Ether40000.121,"SPX PHILIPPINES, INC_PID1-1BW7CT5_I-GATE PREMIUM_15M",121
SPC00E67CIBE001,Bundle-Ether40000.128,BANGKO SENTRAL NG PILIPINAS_SIDBSNP01-112020-00573_IGATE_10M,128
SPC00E67CIBE001,Bundle-Ether40000.130,UNION GALVASTEEL CORPORATION_PID1-1CB1VH7_I-GATE PREMIUM_30M,130
SPC00E67CIBE001,Bundle-Ether40000.150,DUNBRAE SUBIC INCORPORATED_PID1-1CPW5S6_I-GATE PREMIUM_100M,150
SPC00E67CIBE001,Bundle-Ether40000.152,SEAGAMES - DUATHLON_PIDIP___2019112476734_I-GATE_200M,152
SPC00E67CIBE001,Bundle-Ether40000.173,PID1-15PRHRL_SMART COMMUNICATIONS INC._I-GATE BOD_2M,173
SPC00E67CIBE001,Bundle-Ether40000.224,BUREAU OF FISHERIES AND AQUATIC RESOURCES-REGION 4A_PID1-15M3FEK_I-GATE_20M,224
SPC00E67CIBE001,Bundle-Ether40000.247,IONE RESOURCES INC.-GOVERNMENT ACCOUNTS_PID1-1B5G2DT_SIDIRIA01-012020-65513_IGATE_10M,247
SPC00E67CIBE001,Bundle-Ether40000.258,SMART COMMUNICATIONS INC._PID1-12QMIH6_I-GATE BOD_200M,258
SPC00E67CIBE001,Bundle-Ether40000.261,SMART COMMUNICATIONS INC._PID1-15PQ0CV_I-GATE BOD_100M,261
SPC00E67CIBE001,Bundle-Ether40000.299,SMART COMMUNICATIONS INC._PID1-17YMJ2F_SHOPS.WORK_100M,299
SPC00E67CIBE001,Bundle-Ether40000.300,PID1-123ZWM5_SMART COMMUNICATIONS INC._I-GATE BOD_100M,300
SPC00E67CIBE001,Bundle-Ether40000.302,PID1-11J0W4J_SMART COMMUNICATIONS INC._I-GATE BOD_200M,302
SPC00E67CIBE001,Bundle-Ether40000.303,SMART COMMUNICATIONS INC._PID1-12QTV95_I-GATE BOD_100M,303
SPC00E67CIBE001,Bundle-Ether40000.313,"MUNICIPALITY OF VINTAR, ILOCOS NORTE_PID1-1AOQYZQ_I-GATE DIRECT_10M",313
SPC00E67CIBE001,Bundle-Ether40000.330,SMART COMMUNICATIONS INC._PID1-15PPAAL_I-GATE BOD_100M,330
SPC00E67CIBE001,Bundle-Ether40000.332,STARLITE FERRIES INC._PID1-1AWIEJV_I-GATE_6M,332
SPC00E67CIBE001,Bundle-Ether40000.351,PTT PHILIPPINES CORPORATION_PID1-1B3XCZE_I-GATE PREMIUM_30M,351
SPC00E67CIBE001,Bundle-Ether40000.381,VECTOR OUTSOURCING SOLUTIONS PHILS. INC._PID1-1A4JMFL_I-GATE PRREMIUM_15M,381
SPC00E67CIBE001,Bundle-Ether40000.388,"PID104718310_MULTINETWORK CABLE TELEVISION, INC.__5000M",388
SPC00E67CIBE001,Bundle-Ether40000.391,SMART COMMUNICATIONS INC._PID1-12Z8UDN_I-GATE BOD_100M,391
SPC00E67CIBE001,Bundle-Ether40000.394,DEXLAINE COMPUTER SALES AND SERVICES_PID1-18T1YKE_I-GATE_20M,394
SPC00E67CIBE001,Bundle-Ether40000.407,BATAAN PENINSULA STATE UNVERSITY_PID1-1ABQOW6_I-GATE PREMIUM_20M,407
SPC00E67CIBE001,Bundle-Ether40000.413,SMART_COMMUNICATIONS_INC_PID1-15JM70R_I-GATE BOD_100M,413
SPC00E67CIBE001,Bundle-Ether40000.416,SMART_COMMUNICATIONS_INC_PID1-17OO2P5_I-GATE BOD_100M,416
SPC00E67CIBE001,Bundle-Ether40000.417,HUAWEI_PID1-198SC3V_I-GATE PREMIUM_20M,417
SPC00E67CIBE001,Bundle-Ether40000.418,PRUDENTIAL GUARANTEE AND ASSURANCE INC_PID1-1C37YH2_I-GATE_4M,418
SPC00E67CIBE001,Bundle-Ether40000.449,"DICT-CABANATUAN CITY, NUEVA E_PID1-1AEDL14_I-GATE DIRECT_10M",449
SPC00E67CIBE001,Bundle-Ether40000.453,DICT-NUEVA ECIJA_PID1-1ACX0OI_I-GATE DIRECT_10M,453
SPC00E67CIBE001,Bundle-Ether40000.465,SMART COMMUNICATIONS INC._PID1-12Z8UET_I-GATE BOD_100M,465
SPC00E67CIBE001,Bundle-Ether40000.498,SMART COMMUNICATIONS INC._PID1-YHX5BN_I-GATE BOD_100M,498
SPC00E67CIBE001,Bundle-Ether40000.502,SMART COMMUNICATIONS INC._PID1-16DT7CO_I-GATE BOD_100M,502
SPC00E67CIBE001,Bundle-Ether40000.526,SMART COMMUNICATIONS INC._PID1-17OKOEZ_I-GATE BOD_100M,526
SPC00E67CIBE001,Bundle-Ether40000.531,SMART COMMUNICATIONS INC._PID1-YNTBQH_I-GATE BOD_100M,531
SPC00E67CIBE001,Bundle-Ether40000.538,"SCHENKER PHILIPPINES, INC._PID1-18EV89W_I-GATE_10M",538
SPC00E67CIBE001,Bundle-Ether40000.549,PID1-16V7I2N_PHILIPPINE GLOBAL COMMUNICATIONS INC._I-GATE PREMIUM_50M,549
SPC00E67CIBE001,Bundle-Ether40000.571,PID1-1COGUPT_GOLDEN BUILD-EXPERT LIMITED INCORPORATED_I-GATE PREMIUM_400M,571
SPC00E67CIBE001,Bundle-Ether40000.766,PID1-173BN91_SMART COMMUNICATIONS INC._I-GATE BOD_100M_CASCADED,766
SPC00E67CIBE001,Bundle-Ether40000.786,IONE RESOURCES INC.-GOVERNMENT ACCOUNTS_PID1-19FOME9_I-GATE_10M,786
SPC00E67CIBE001,Bundle-Ether40000.1100,101 SUPPLY CHAIN SOLNS INC._PID1-1ASNG4R_I-GATE PREMIUM_12M,1100
SPC00E67CIBE001,Bundle-Ether40000.1106,"PID1-1B7ZFR2_PAYMAYA PHILIPPINES, INC._I-GATE PREMIUM_20M",1106
SPC00E67CIBE001,Bundle-Ether40000.1110,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AGBPXW_I-GATE DIRECT_10M,1110
SPC00E67CIBE001,Bundle-Ether40000.1118,"PID1-1BYG787/SIDEPLDT01-022019-39296_EPLDT, INC._I-GATE PREMIUM_1000M",1118
SPC00E67CIBE001,Bundle-Ether40000.1204,DEPT OF AGRI-REGION 4A_PID1-1BAV4KN_I-GATE PREMIUM_100M,1204
SPC00E67CIBE001,Bundle-Ether40000.1299,PLDT (SG) PTE. LTD._PID1-1ADMJU0_I-GATE PREMIUM_100M,1299
SPC00E67CIBE001,Bundle-Ether40000.1301,"PID1-1BJV3XD/EPLDT01-102020-99624_EPLDT, INC._I-GATE PREMIUM_200M",1301
SPC00E67CIBE001,Bundle-Ether40000.1316,FRONTIER WISH INTERNATIONAL LIMITED_PID104579124_I-GATE PREMIUM_30M,1316
SPC00E67CIBE001,Bundle-Ether40000.1404,SMART COMMUNICATIONS INC._PID1-18Q8OXK_I-GATE BOD_200M,1404
SPC00E67CIBE001,Bundle-Ether40000.1413,MCCC IT SOLUTIONS_PID1-1CH3F37_SIDMIS314-032021-01846_I-GATE PREMIUM_10M,1413
SPC00E67CIBE001,Bundle-Ether40000.1421,SMART COMMUNICATIONS INC._PID1-1B14QGH_SIDSC08-072020-18102_I-GATE BOD_200M,1421
SPC00E67CIBE001,Bundle-Ether40000.1502,SSNDC08-112020-39278_SR. STO. NINO DE CEBU RESOURCES & DEV. CORP._PID1-1BRHDUA_I-GATE DIRECT_10M,1502
SPC00E67CIBE001,Bundle-Ether40000.1503,PID1-1BIXH5O_CITI CABLEWORLD INC._I-GATE DIRECT_5000M,1503
SPC00E67CIBE001,Bundle-Ether40000.1518,LAMINAR AVIATION INC._PID104531601/SIDLAI127-022021-33386_I-GATE PREMIUM_20M,1518
SPC00E67CIBE001,Bundle-Ether40000.1701,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AGC6YX_I-GATE DIRECT_10M,1701
SPC00E67CIBE001,Bundle-Ether40000.1777,"PID1-12371MW_Philippine Global Communications, Inc._IGATE_4M",1777
SPC00E67CIBE001,Bundle-Ether40000.1800,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AGCGXK_I-GATE LITE_10M,1800
SPC00E67CIBE001,Bundle-Ether40000.1801,"SPX PHILIPPINES, INC_PID1-1CUB4Q0_IGATE_15M",1801
SPC00E67CIBE001,Bundle-Ether40000.1900,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AG9O9L_I-GATE DIRECT_10M,1900
SPC00E67CIBE001,Bundle-Ether40000.1905,DICT-NUEVA ECIJA_PID1-1ACV49L_I-GATE DIRECT_10M,1905
SPC00E67CIBE001,Bundle-Ether40000.1912,THE AREA PRESIDENT OF THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS IN THE PHI_PID104486843_SID CJCLD01-052018-88768_I-GATE LITE_40M,1912
